id,video_id,clip_id,modality,annotation,label,duration_seconds,raw_feature_rows,raw_feature_dim,aligned_shape,alignment_granularity,valid_bins,mean_coverage,source_interval_start_seconds,source_interval_end_seconds,text_alignment,backend,video_path,video_sha256
-3g5yACwYnA$_$13,-3g5yACwYnA,13,audio,Positive,0.666667,5.51,538.0,74.0,50x74,50 equal-duration bins,49.0,0.979129,0.0,5.395,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-3g5yACwYnA\13.mp4,aeb47627f59dce3d0a85a44ef35e4a3bc18211498e98c8c11cf60269646df24f
-3g5yACwYnA$_$13,-3g5yACwYnA,13,vision,Positive,0.666667,5.51,28.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,5.51,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-3g5yACwYnA\13.mp4,aeb47627f59dce3d0a85a44ef35e4a3bc18211498e98c8c11cf60269646df24f
-3nNcZdcdvU$_$5,-3nNcZdcdvU,5,text,Neutral,0.0,7.87,24.0,768.0,50x768,50 equal-duration bins,40.0,0.580053,0.560616,7.247968,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-3nNcZdcdvU\5.mp4,7ea53ad502b77be7d2ee4494dc23a9478c897792203cf887d546e83d584c1728
-3nNcZdcdvU$_$5,-3nNcZdcdvU,5,audio,Neutral,0.0,7.87,777.0,74.0,50x74,50 equal-duration bins,50.0,0.989199,0.0,7.785,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-3nNcZdcdvU\5.mp4,7ea53ad502b77be7d2ee4494dc23a9478c897792203cf887d546e83d584c1728
-3nNcZdcdvU$_$5,-3nNcZdcdvU,5,vision,Neutral,0.0,7.87,39.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,7.87,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-3nNcZdcdvU\5.mp4,7ea53ad502b77be7d2ee4494dc23a9478c897792203cf887d546e83d584c1728
-571d8cVauQ$_$0,-571d8cVauQ,0,text,Neutral,0.0,5.07,18.0,768.0,50x768,50 equal-duration bins,34.0,0.518043,1.062621,4.410879,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-571d8cVauQ\0.mp4,defc62e1530d9b0cd27f2acfe042b71dd84d7e8c85f1df261f04912091976088
-571d8cVauQ$_$0,-571d8cVauQ,0,audio,Neutral,0.0,5.07,497.0,74.0,50x74,50 equal-duration bins,50.0,0.983235,0.0,4.985,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-571d8cVauQ\0.mp4,defc62e1530d9b0cd27f2acfe042b71dd84d7e8c85f1df261f04912091976088
-571d8cVauQ$_$0,-571d8cVauQ,0,vision,Neutral,0.0,5.07,26.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,5.07,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-571d8cVauQ\0.mp4,defc62e1530d9b0cd27f2acfe042b71dd84d7e8c85f1df261f04912091976088
-571d8cVauQ$_$5,-571d8cVauQ,5,text,Positive,0.333333,15.27,50.0,768.0,50x768,50 equal-duration bins,41.0,0.452323,0.540545,14.594725,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-571d8cVauQ\5.mp4,e304c03fac1f477823fe0926c4fb421b9c4e4091f85718b729afe856c24a7d3e
-571d8cVauQ$_$5,-571d8cVauQ,5,audio,Positive,0.333333,15.27,1510.0,74.0,50x74,50 equal-duration bins,50.0,0.989849,0.0,15.115,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-571d8cVauQ\5.mp4,e304c03fac1f477823fe0926c4fb421b9c4e4091f85718b729afe856c24a7d3e
-571d8cVauQ$_$5,-571d8cVauQ,5,vision,Positive,0.333333,15.27,76.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,15.27,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-571d8cVauQ\5.mp4,e304c03fac1f477823fe0926c4fb421b9c4e4091f85718b729afe856c24a7d3e
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,8,text,Negative,-1.0,12.81,40.0,768.0,50x768,50 equal-duration bins,39.0,0.490936,0.520736,12.217264,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-6rXp3zJ3kc\8.mp4,59b77a0f873b7fa95e7327b93d64bb5a4bdae84039321988ef70bba8e63ee1ae
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,8,audio,Negative,-1.0,12.81,1272.0,74.0,50x74,50 equal-duration bins,50.0,0.994145,0.0,12.735,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-6rXp3zJ3kc\8.mp4,59b77a0f873b7fa95e7327b93d64bb5a4bdae84039321988ef70bba8e63ee1ae
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,8,vision,Negative,-1.0,12.81,64.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,12.81,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-6rXp3zJ3kc\8.mp4,59b77a0f873b7fa95e7327b93d64bb5a4bdae84039321988ef70bba8e63ee1ae
-9y-fZ3swSY$_$0,-9y-fZ3swSY,0,text,Positive,1.0,6.83,30.0,768.0,50x768,50 equal-duration bins,40.0,0.540158,0.040101,6.29584,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-9y-fZ3swSY\0.mp4,29a1fd181293cdbe24e50edcad51e3cc0f27a5824d840bcc39d453b272fb6e3c
-9y-fZ3swSY$_$0,-9y-fZ3swSY,0,audio,Positive,1.0,6.83,674.0,74.0,50x74,50 equal-duration bins,50.0,0.989019,0.0,6.755,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-9y-fZ3swSY\0.mp4,29a1fd181293cdbe24e50edcad51e3cc0f27a5824d840bcc39d453b272fb6e3c
-9y-fZ3swSY$_$0,-9y-fZ3swSY,0,vision,Positive,1.0,6.83,35.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,6.83,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-9y-fZ3swSY\0.mp4,29a1fd181293cdbe24e50edcad51e3cc0f27a5824d840bcc39d453b272fb6e3c
-9y-fZ3swSY$_$4,-9y-fZ3swSY,4,text,Neutral,0.0,2.82,13.0,768.0,50x768,50 equal-duration bins,28.0,0.415214,0.343196,2.584061,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-9y-fZ3swSY\4.mp4,fe04a26710e85c58bdaad5a48618c7e0f742d82b0d920eb4a046c8f14a6921dc
-9y-fZ3swSY$_$4,-9y-fZ3swSY,4,audio,Neutral,0.0,2.82,264.0,74.0,50x74,50 equal-duration bins,48.0,0.941489,0.0,2.655,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-9y-fZ3swSY\4.mp4,fe04a26710e85c58bdaad5a48618c7e0f742d82b0d920eb4a046c8f14a6921dc
-9y-fZ3swSY$_$4,-9y-fZ3swSY,4,vision,Neutral,0.0,2.82,14.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,2.82,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-9y-fZ3swSY\4.mp4,fe04a26710e85c58bdaad5a48618c7e0f742d82b0d920eb4a046c8f14a6921dc
-9y-fZ3swSY$_$8,-9y-fZ3swSY,8,text,Positive,1.66667,4.99,16.0,768.0,50x768,50 equal-duration bins,34.0,0.446433,0.260902,4.415265,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-9y-fZ3swSY\8.mp4,6140d031e614b62a5d8df73346fef2417c28cee3501310aa95aa40d358b4b256
-9y-fZ3swSY$_$8,-9y-fZ3swSY,8,audio,Positive,1.66667,4.99,490.0,74.0,50x74,50 equal-duration bins,50.0,0.98497,0.0,4.915,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-9y-fZ3swSY\8.mp4,6140d031e614b62a5d8df73346fef2417c28cee3501310aa95aa40d358b4b256
-9y-fZ3swSY$_$8,-9y-fZ3swSY,8,vision,Positive,1.66667,4.99,25.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,4.99,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-9y-fZ3swSY\8.mp4,6140d031e614b62a5d8df73346fef2417c28cee3501310aa95aa40d358b4b256
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ,2,text,Positive,0.666667,22.51,50.0,768.0,50x768,50 equal-duration bins,44.0,0.515003,0.500549,21.823925,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-AUZQgSxyPQ\2.mp4,e09034b30bb4f8fb9f9c2568afc20f2a764e327fe6ef4e13f21804eaac51bb7b
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ,2,audio,Positive,0.666667,22.51,2238.0,74.0,50x74,50 equal-duration bins,50.0,0.994891,0.0,22.395,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-AUZQgSxyPQ\2.mp4,e09034b30bb4f8fb9f9c2568afc20f2a764e327fe6ef4e13f21804eaac51bb7b
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ,2,vision,Positive,0.666667,22.51,113.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,22.51,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-AUZQgSxyPQ\2.mp4,e09034b30bb4f8fb9f9c2568afc20f2a764e327fe6ef4e13f21804eaac51bb7b
-HeZS2-Prhc$_$2,-HeZS2-Prhc,2,text,Positive,0.666667,8.26,19.0,768.0,50x768,50 equal-duration bins,36.0,0.455814,0.140187,8.130848,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-HeZS2-Prhc\2.mp4,edb0fa22fdfbd990c8174764af78670bd2ecad799240d35d96a1124a3cd9dc0c
-HeZS2-Prhc$_$2,-HeZS2-Prhc,2,audio,Positive,0.666667,8.26,813.0,74.0,50x74,50 equal-duration bins,50.0,0.986077,0.0,8.145,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-HeZS2-Prhc\2.mp4,edb0fa22fdfbd990c8174764af78670bd2ecad799240d35d96a1124a3cd9dc0c
-HeZS2-Prhc$_$2,-HeZS2-Prhc,2,vision,Positive,0.666667,8.26,41.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,8.26,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-HeZS2-Prhc\2.mp4,edb0fa22fdfbd990c8174764af78670bd2ecad799240d35d96a1124a3cd9dc0c
-HwX2H8Z4hY$_$2,-HwX2H8Z4hY,2,text,Neutral,0.0,3.98,14.0,768.0,50x768,50 equal-duration bins,21.0,0.338048,0.0,3.453948,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-HwX2H8Z4hY\2.mp4,920a1052c09ebd1eedba6dd1ccfecd80f56f6f0fdcdd1f6dd32b0d90bcb89358
-HwX2H8Z4hY$_$2,-HwX2H8Z4hY,2,audio,Neutral,0.0,3.98,390.0,74.0,50x74,50 equal-duration bins,50.0,0.983668,0.0,3.915,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-HwX2H8Z4hY\2.mp4,920a1052c09ebd1eedba6dd1ccfecd80f56f6f0fdcdd1f6dd32b0d90bcb89358
-HwX2H8Z4hY$_$2,-HwX2H8Z4hY,2,vision,Neutral,0.0,3.98,20.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,3.98,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-HwX2H8Z4hY\2.mp4,920a1052c09ebd1eedba6dd1ccfecd80f56f6f0fdcdd1f6dd32b0d90bcb89358
-HwX2H8Z4hY$_$5,-HwX2H8Z4hY,5,text,Negative,-1.0,5.65,12.0,768.0,50x768,50 equal-duration bins,38.0,0.604393,0.803487,5.102144,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-HwX2H8Z4hY\5.mp4,8d61b7f5840a8bd403d9bc6c3cd49029ffc4e304cf9c7834735c1a6bb5fd369d
-HwX2H8Z4hY$_$5,-HwX2H8Z4hY,5,audio,Negative,-1.0,5.65,552.0,74.0,50x74,50 equal-duration bins,49.0,0.979646,0.0,5.535,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-HwX2H8Z4hY\5.mp4,8d61b7f5840a8bd403d9bc6c3cd49029ffc4e304cf9c7834735c1a6bb5fd369d
-HwX2H8Z4hY$_$5,-HwX2H8Z4hY,5,vision,Negative,-1.0,5.65,28.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,5.65,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-HwX2H8Z4hY\5.mp4,8d61b7f5840a8bd403d9bc6c3cd49029ffc4e304cf9c7834735c1a6bb5fd369d
-HwX2H8Z4hY$_$6,-HwX2H8Z4hY,6,text,Neutral,0.0,3.36,11.0,768.0,50x768,50 equal-duration bins,26.0,0.388815,0.562765,2.833926,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-HwX2H8Z4hY\6.mp4,696576dcbd0dc42cb678fa40d8a0f0f419a3072bfa7662d653756ab29bba4c46
-HwX2H8Z4hY$_$6,-HwX2H8Z4hY,6,audio,Neutral,0.0,3.36,324.0,74.0,50x74,50 equal-duration bins,49.0,0.96875,0.0,3.255,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-HwX2H8Z4hY\6.mp4,696576dcbd0dc42cb678fa40d8a0f0f419a3072bfa7662d653756ab29bba4c46
-HwX2H8Z4hY$_$6,-HwX2H8Z4hY,6,vision,Neutral,0.0,3.36,17.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,3.36,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-HwX2H8Z4hY\6.mp4,696576dcbd0dc42cb678fa40d8a0f0f419a3072bfa7662d653756ab29bba4c46
-HwX2H8Z4hY$_$9,-HwX2H8Z4hY,9,text,Negative,-0.333333,7.73,26.0,768.0,50x768,50 equal-duration bins,37.0,0.547094,0.561199,7.135242,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-HwX2H8Z4hY\9.mp4,90c18e627f27a12c14e21ba24c79edf3008762b4ac26874b490ad3f888381702
-HwX2H8Z4hY$_$9,-HwX2H8Z4hY,9,audio,Negative,-0.333333,7.73,762.0,74.0,50x74,50 equal-duration bins,50.0,0.98771,0.0,7.635,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-HwX2H8Z4hY\9.mp4,90c18e627f27a12c14e21ba24c79edf3008762b4ac26874b490ad3f888381702
-HwX2H8Z4hY$_$9,-HwX2H8Z4hY,9,vision,Negative,-0.333333,7.73,39.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,7.73,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-HwX2H8Z4hY\9.mp4,90c18e627f27a12c14e21ba24c79edf3008762b4ac26874b490ad3f888381702
-I_e4mIh0yE$_$1,-I_e4mIh0yE,1,text,Negative,-0.666667,7.62,23.0,768.0,50x768,50 equal-duration bins,35.0,0.466089,0.822687,6.882478,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-I_e4mIh0yE\1.mp4,8453a966d4bd1f0179eb86a35cd34c0864a3a3bc2fa86f37783060cc0d14f5df
-I_e4mIh0yE$_$1,-I_e4mIh0yE,1,audio,Negative,-0.666667,7.62,742.0,74.0,50x74,50 equal-duration bins,49.0,0.975722,0.0,7.435,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-I_e4mIh0yE\1.mp4,8453a966d4bd1f0179eb86a35cd34c0864a3a3bc2fa86f37783060cc0d14f5df
-I_e4mIh0yE$_$1,-I_e4mIh0yE,1,vision,Negative,-0.666667,7.62,38.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,7.62,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-I_e4mIh0yE\1.mp4,8453a966d4bd1f0179eb86a35cd34c0864a3a3bc2fa86f37783060cc0d14f5df
-I_e4mIh0yE$_$3,-I_e4mIh0yE,3,text,Positive,0.666667,9.16,32.0,768.0,50x768,50 equal-duration bins,34.0,0.476744,0.580928,8.393414,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-I_e4mIh0yE\3.mp4,a015f02ae51d74c42ad27e2a0831263a303f0658ac8d984819e27ad61342b23e
-I_e4mIh0yE$_$3,-I_e4mIh0yE,3,audio,Positive,0.666667,9.16,897.0,74.0,50x74,50 equal-duration bins,50.0,0.980895,0.0,8.985,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-I_e4mIh0yE\3.mp4,a015f02ae51d74c42ad27e2a0831263a303f0658ac8d984819e27ad61342b23e
-I_e4mIh0yE$_$3,-I_e4mIh0yE,3,vision,Positive,0.666667,9.16,46.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,9.16,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-I_e4mIh0yE\3.mp4,a015f02ae51d74c42ad27e2a0831263a303f0658ac8d984819e27ad61342b23e
-MeTTeMJBNc$_$0,-MeTTeMJBNc,0,text,Positive,0.333333,9.3,28.0,768.0,50x768,50 equal-duration bins,38.0,0.53224,1.00199,8.597078,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-MeTTeMJBNc\0.mp4,54e2097f7bdb455d243e72254e5af7ed16160739f2f3cfd22f57d2729ec1acbe
-MeTTeMJBNc$_$0,-MeTTeMJBNc,0,audio,Positive,0.333333,9.3,920.0,74.0,50x74,50 equal-duration bins,50.0,0.99086,0.0,9.215,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-MeTTeMJBNc\0.mp4,54e2097f7bdb455d243e72254e5af7ed16160739f2f3cfd22f57d2729ec1acbe
-MeTTeMJBNc$_$0,-MeTTeMJBNc,0,vision,Positive,0.333333,9.3,47.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,9.3,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-MeTTeMJBNc\0.mp4,54e2097f7bdb455d243e72254e5af7ed16160739f2f3cfd22f57d2729ec1acbe
-MeTTeMJBNc$_$7,-MeTTeMJBNc,7,text,Positive,1.33333,10.52,35.0,768.0,50x768,50 equal-duration bins,41.0,0.551931,0.540587,9.850703,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-MeTTeMJBNc\7.mp4,40716dc7402fd6398038eded58ce939ec76be6afbeea346b968bf4c427088f3a
-MeTTeMJBNc$_$7,-MeTTeMJBNc,7,audio,Positive,1.33333,10.52,1039.0,74.0,50x74,50 equal-duration bins,50.0,0.989068,0.0,10.405,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-MeTTeMJBNc\7.mp4,40716dc7402fd6398038eded58ce939ec76be6afbeea346b968bf4c427088f3a
-MeTTeMJBNc$_$7,-MeTTeMJBNc,7,vision,Positive,1.33333,10.52,53.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,10.52,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-MeTTeMJBNc\7.mp4,40716dc7402fd6398038eded58ce939ec76be6afbeea346b968bf4c427088f3a
-MeTTeMJBNc$_$13,-MeTTeMJBNc,13,text,Positive,0.333333,5.43,18.0,768.0,50x768,50 equal-duration bins,33.0,0.465461,0.120355,4.834258,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-MeTTeMJBNc\13.mp4,80c5d996e5d7b61c58e1fe32d706efcaf80c8c8cddb5c37a5c66d527786c2a44
-MeTTeMJBNc$_$13,-MeTTeMJBNc,13,audio,Positive,0.333333,5.43,524.0,74.0,50x74,50 equal-duration bins,49.0,0.967772,0.0,5.255,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-MeTTeMJBNc\13.mp4,80c5d996e5d7b61c58e1fe32d706efcaf80c8c8cddb5c37a5c66d527786c2a44
-MeTTeMJBNc$_$13,-MeTTeMJBNc,13,vision,Positive,0.333333,5.43,27.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,5.43,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-MeTTeMJBNc\13.mp4,80c5d996e5d7b61c58e1fe32d706efcaf80c8c8cddb5c37a5c66d527786c2a44
-NFrJFQijFE$_$1,-NFrJFQijFE,1,text,Positive,0.333333,5.75,18.0,768.0,50x768,50 equal-duration bins,44.0,0.652612,0.280937,5.638808,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-NFrJFQijFE\1.mp4,d8fcf16c6eb51c56947ec3d0549c6f3bc7a0cf1fc5f5d89e8b38d4249a08db4f
-NFrJFQijFE$_$1,-NFrJFQijFE,1,audio,Positive,0.333333,5.75,564.0,74.0,50x74,50 equal-duration bins,50.0,0.983478,0.0,5.655,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-NFrJFQijFE\1.mp4,d8fcf16c6eb51c56947ec3d0549c6f3bc7a0cf1fc5f5d89e8b38d4249a08db4f
-NFrJFQijFE$_$1,-NFrJFQijFE,1,vision,Positive,0.333333,5.75,29.0,35.0,50x35,50 equal-duration bins,50.0,1.0,0.0,5.75,ctc,ffmpeg_numpy_35,D:\E_math\DATA\attachment_1_raw_samples\videos\-NFrJFQijFE\1.mp4,d8fcf16c6eb51c56947ec3d0549c6f3bc7a0cf1fc5f5d89e8b38d4249a08db4f
-NFrJFQijFE$_$2,-NFrJFQijFE,2,text,Neutral,0.0,6.86,20.0,768.0,50x768,50 equal-duration bins,41.0,0.61977,0.661809,6.678257,ctc,transformers:D:\E_math\models\bert-base-uncased,D:\E_math\DATA\attachment_1_raw_samples\videos\-NFrJFQijFE\2.mp4,a54a5c144a64f5abd26b19aafa6cea8142ee08e9385fa508fa70c934f6b616c1
-NFrJFQijFE$_$2,-NFrJFQijFE,2,audio,Neutral,0.0,6.86,668.0,74.0,50x74,50 equal-duration bins,49.0,0.975948,0.0,6.695,ctc,ffmpeg_numpy_74,D:\E_math\DATA\attachment_1_raw_samples\videos\-NFrJFQijFE\2.mp4,a54a5c144a64f5abd26b19aafa6cea8142ee08e9385fa508fa70c934f6b616c1
